Format Version,1.21,Take Name,Take 2024-08-16 11.50.01 AM,Capture Frame Rate,50.000000,Export Frame Rate,50.000000,Capture Start Time,2024-08-16 11.50.01.587 AM,Total Frames in Take,2114,Total Exported Frames,2114,Rotation Type,Quaternion,Length Units,Meters,Coordinate Space,Global

,,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker
462,9.240000,0.001148,0.024827,-0.002361,0.999688,0.167424,0.017359,0.164085,0.000275,0.198291,0.012571,0.122456,0.957688,0.145927,0.034502,0.140719,0.971087,0.217104,0.012809,0.179408,0.917338,0.176134,0.013489,0.223682,0.938343,0.099662,0.013424,0.154159,0.872198,0.198247,0.012525,0.122488,0.146055,0.034256,0.141013,0.217567,0.013143,0.179599,0.176513,0.013519,0.223822,0.099306,0.013613,0.153871,0.000563,0.018387,0.004422,0.009195,0.018275,-0.195375,0.159274,0.018589,-0.188599,0.200801,0.376954,0.203677,0.169299,0.375876,0.104643,0.098716,0.377160,0.182218,,,,,,,,,,,,,,,,,,,,,,,,,,,
463,9.260000,0.001142,0.024871,-0.002330,0.999687,0.167423,0.017361,0.164083,0.000278,0.198286,0.012574,0.122451,0.957680,0.145923,0.034502,0.140719,0.970631,0.217105,0.012814,0.179402,0.915816,0.176139,0.013492,0.223680,0.937613,0.099661,0.013421,0.154163,0.871031,0.198241,0.012524,0.122485,0.146053,0.034258,0.141012,0.217576,0.013152,0.179591,0.176514,0.013519,0.223820,0.099301,0.013615,0.153870,0.000565,0.018385,0.004420,0.009341,0.018103,-0.195097,0.159274,0.018590,-0.188602,0.200801,0.376952,0.203674,0.169300,0.375872,0.104651,0.098712,0.377161,0.182224,,,,,,,,,,,,,,,,,,,,,,,,,,,
464,9.280000,0.001158,0.024824,-0.002364,0.999688,0.167420,0.017357,0.164085,0.000278,0.198287,0.012570,0.122456,0.956598,0.145924,0.034501,0.140719,0.971315,0.217101,0.012806,0.179408,0.916058,0.176130,0.013485,0.223682,0.936834,0.099659,0.013423,0.154159,0.871666,0.198242,0.012524,0.122483,0.146053,0.034258,0.141013,0.217566,0.013140,0.179598,0.176506,0.013523,0.223831,0.099303,0.013613,0.153870,0.000566,0.018388,0.004421,0.009222,0.018335,-0.195405,0.159269,0.018586,-0.188598,0.200799,0.376952,0.203668,0.169295,0.375877,0.104645,0.098776,0.376887,0.182351,,,,,,,,,,,,,,,,,,,,,,,,,,,
465,9.300000,0.001152,0.024831,-0.002334,0.999688,0.167420,0.017357,0.164085,0.000276,0.198286,0.012571,0.122456,0.956598,0.145922,0.034499,0.140720,0.971315,0.217101,0.012809,0.179408,0.916058,0.176131,0.013486,0.223683,0.936834,0.099658,0.013418,0.154160,0.871666,0.198241,0.012521,0.122492,0.146052,0.034258,0.141006,0.217568,0.013145,0.179598,0.176509,0.013516,0.223826,0.099300,0.013610,0.153868,0.000563,0.018383,0.004423,0.009284,0.018382,-0.195307,0.159272,0.018584,-0.188601,0.200809,0.376948,0.203659,0.169294,0.375877,0.104644,0.098709,0.377162,0.182221,,,,,,,,,,,,,,,,,,,,,,,,,,,
466,9.320000,0.001143,0.024835,-0.002343,0.999688,0.167422,0.017362,0.164085,0.000279,0.198288,0.012575,0.122456,0.956748,0.145924,0.034505,0.140719,0.971455,0.217103,0.012814,0.179407,0.916056,0.176134,0.013493,0.223682,0.936912,0.099660,0.013425,0.154160,0.870641,0.198244,0.012529,0.122485,0.146053,0.034261,0.141007,0.217568,0.013150,0.179595,0.176509,0.013525,0.223831,0.099300,0.013621,0.153866,0.000567,0.018388,0.004422,0.009193,0.018271,-0.195376,0.159269,0.018586,-0.188599,0.200805,0.376952,0.203670,0.169299,0.375872,0.104650,0.098713,0.377160,0.182221,,,,,,,,,,,,,,,,,,,,,,,,,,,
467,9.340000,0.001166,0.024863,-0.002325,0.999687,0.167422,0.017361,0.164084,0.000280,0.198286,0.012577,0.122453,0.956354,0.145923,0.034504,0.140721,0.971282,0.217104,0.012814,0.179404,0.915548,0.176137,0.013489,0.223681,0.936362,0.099660,0.013422,0.154163,0.870398,0.198243,0.012528,0.122480,0.146053,0.034266,0.141012,0.217572,0.013151,0.179590,0.176511,0.013526,0.223834,0.099301,0.013609,0.153876,0.000564,0.018384,0.004419,0.009408,0.018168,-0.195013,0.159271,0.018590,-0.188601,0.200808,0.376951,0.203667,0.169335,0.375779,0.104718,0.098777,0.376886,0.182356,,,,,,,,,,,,,,,,,,,,,,,,,,,
468,9.360000,0.001202,0.024861,-0.002307,0.999688,0.167423,0.017358,0.164082,0.000279,0.198288,0.012578,0.122450,0.957334,0.145923,0.034501,0.140719,0.971526,0.217105,0.012811,0.179401,0.916319,0.176138,0.013482,0.223678,0.936373,0.099661,0.013417,0.154160,0.869116,0.198244,0.012529,0.122482,0.146053,0.034259,0.141011,0.217568,0.013148,0.179588,0.176516,0.013511,0.223823,0.099293,0.013623,0.153850,0.000560,0.018382,0.004422,0.009344,0.018104,-0.195097,0.159274,0.018586,-0.188604,0.200799,0.376949,0.203675,0.169300,0.375876,0.104649,0.098713,0.377164,0.182221,,,,,,,,,,,,,,,,,,,,,,,,,,,
469,9.380000,0.001160,0.024844,-0.002348,0.999688,0.167419,0.017361,0.164083,0.000276,0.198285,0.012575,0.122453,0.957334,0.145922,0.034505,0.140718,0.971526,0.217101,0.012812,0.179404,0.916319,0.176132,0.013490,0.223680,0.936373,0.099658,0.013425,0.154160,0.869116,0.198241,0.012524,0.122486,0.146052,0.034264,0.141005,0.217567,0.013152,0.179591,0.176506,0.013518,0.223828,0.099303,0.013615,0.153870,0.000566,0.018385,0.004419,0.009189,0.018270,-0.195370,0.159270,0.018586,-0.188599,0.200802,0.376953,0.203671,0.169298,0.375877,0.104641,0.098712,0.377162,0.182220,,,,,,,,,,,,,,,,,,,,,,,,,,,
470,9.400000,0.001167,0.024835,-0.002317,0.999688,0.167421,0.017360,0.164083,0.000276,0.198287,0.012577,0.122454,0.957564,0.145922,0.034502,0.140719,0.971406,0.217102,0.012813,0.179406,0.916406,0.176133,0.013488,0.223681,0.937641,0.099659,0.013420,0.154159,0.871882,0.198242,0.012526,0.122486,0.146051,0.034263,0.141009,0.217566,0.013152,0.179597,0.176516,0.013522,0.223831,0.099302,0.013615,0.153864,0.000565,0.018383,0.004422,0.009249,0.018323,-0.195280,0.159269,0.018586,-0.188602,0.200803,0.376950,0.203667,0.169296,0.375875,0.104645,0.098711,0.377157,0.182222,,,,,,,,,,,,,,,,,,,,,,,,,,,
471,9.420000,0.001132,0.024852,-0.002336,0.999688,0.167424,0.017359,0.164083,0.000279,0.198289,0.012572,0.122453,0.957279,0.145925,0.034500,0.140717,0.971270,0.217105,0.012812,0.179403,0.915563,0.176137,0.013491,0.223680,0.936233,0.099662,0.013420,0.154161,0.870833,0.198242,0.012524,0.122483,0.146053,0.034257,0.141012,0.217573,0.013148,0.179590,0.176511,0.013525,0.223826,0.099301,0.013619,0.153858,0.000564,0.018384,0.004422,0.009342,0.018410,-0.195400,0.159271,0.018590,-0.188603,0.200805,0.376950,0.203670,0.169298,0.375878,0.104638,0.098713,0.377162,0.182224,,,,,,,,,,,,,,,,,,,,,,,,,,,
472,9.440000,0.001160,0.024841,-0.002362,0.999688,0.167420,0.017361,0.164083,0.000278,0.198285,0.012574,0.122453,0.957482,0.145922,0.034505,0.140718,0.971347,0.217101,0.012810,0.179404,0.916761,0.176132,0.013489,0.223680,0.936997,0.099658,0.013426,0.154159,0.870452,0.198240,0.012525,0.122486,0.146052,0.034261,0.141009,0.217564,0.013146,0.179592,0.176510,0.013520,0.223826,0.099295,0.013624,0.153858,0.000565,0.018385,0.004421,0.009191,0.018275,-0.195376,0.159269,0.018590,-0.188603,0.200804,0.376954,0.203668,0.169300,0.375877,0.104643,0.098711,0.377160,0.182221,,,,,,,,,,,,,,,,,,,,,,,,,,,
473,9.460000,0.001148,0.024865,-0.002311,0.999687,0.167424,0.017358,0.164083,0.000279,0.198289,0.012573,0.122452,0.957482,0.145924,0.034499,0.140718,0.971347,0.217107,0.012812,0.179402,0.916761,0.176140,0.013488,0.223679,0.936997,0.099662,0.013416,0.154162,0.870452,0.198247,0.012523,0.122485,0.146052,0.034257,0.141012,0.217571,0.013150,0.179589,0.176516,0.013518,0.223823,0.099294,0.013621,0.153854,0.000566,0.018384,0.004423,0.009225,0.018330,-0.195407,0.159276,0.018590,-0.188605,0.200810,0.376946,0.203664,0.169301,0.375876,0.104646,0.098777,0.376885,0.182354,,,,,,,,,,,,,,,,,,,,,,,,,,,
474,9.480000,0.001146,0.024869,-0.002326,0.999687,0.167422,0.017361,0.164082,0.000276,0.198286,0.012576,0.122450,0.957646,0.145922,0.034503,0.140718,0.971554,0.217104,0.012814,0.179401,0.915976,0.176138,0.013492,0.223679,0.936349,0.099660,0.013421,0.154162,0.869121,0.198243,0.012526,0.122485,0.146050,0.034262,0.141006,0.217571,0.013151,0.179587,0.176514,0.013519,0.223823,0.099303,0.013611,0.153874,0.000567,0.018386,0.004423,0.009249,0.018330,-0.195284,0.159271,0.018587,-0.188600,0.200800,0.376952,0.203672,0.169297,0.375875,0.104644,0.098709,0.377163,0.182218,,,,,,,,,,,,,,,,,,,,,,,,,,,
475,9.500000,0.001134,0.024833,-0.002324,0.999688,0.167419,0.017359,0.164085,0.000278,0.198286,0.012572,0.122456,0.956863,0.145921,0.034500,0.140719,0.971459,0.217101,0.012812,0.179408,0.916241,0.176131,0.013491,0.223682,0.936531,0.099658,0.013418,0.154160,0.871045,0.198240,0.012524,0.122486,0.146051,0.034259,0.141011,0.217566,0.013148,0.179595,0.176510,0.013531,0.223836,0.099301,0.013607,0.153870,0.000563,0.018383,0.004424,0.009337,0.018097,-0.195097,0.159271,0.018590,-0.188601,0.200798,0.376950,0.203673,0.169296,0.375878,0.104643,0.098638,0.377108,0.182291,,,,,,,,,,,,,,,,,,,,,,,,,,,
476,9.520000,0.001162,0.024842,-0.002308,0.999688,0.167422,0.017362,0.164083,0.000281,0.198288,0.012578,0.122453,0.956711,0.145923,0.034503,0.140718,0.971277,0.217104,0.012816,0.179404,0.914876,0.176135,0.013490,0.223680,0.936732,0.099661,0.013420,0.154159,0.869663,0.198242,0.012529,0.122483,0.146051,0.034264,0.141006,0.217572,0.013154,0.179596,0.176513,0.013523,0.223829,0.099298,0.013618,0.153857,0.000565,0.018386,0.004420,0.009255,0.018328,-0.195284,0.159271,0.018587,-0.188600,0.200800,0.376952,0.203673,0.169303,0.375874,0.104647,0.098709,0.377159,0.182222,,,,,,,,,,,,,,,,,,,,,,,,,,,
477,9.540000,0.001150,0.024829,-0.002348,0.999688,0.167425,0.017362,0.164083,0.000276,0.198291,0.012576,0.122454,0.957151,0.145928,0.034505,0.140717,0.971090,0.217105,0.012813,0.179405,0.917125,0.176136,0.013492,0.223680,0.938004,0.099663,0.013426,0.154157,0.872169,0.198247,0.012528,0.122484,0.146059,0.034261,0.141006,0.217569,0.013149,0.179595,0.176513,0.013525,0.223825,0.099309,0.013614,0.153871,0.000564,0.018387,0.004420,0.009191,0.018272,-0.195376,0.159271,0.018588,-0.188605,0.200805,0.376951,0.203668,0.169299,0.375878,0.104643,0.098714,0.377157,0.182227,,,,,,,,,,,,,,,,,,,,,,,,,,,
478,9.560000,0.001142,0.024861,-0.002308,0.999688,0.167425,0.017361,0.164082,0.000277,0.198289,0.012576,0.122451,0.957151,0.145925,0.034501,0.140717,0.971090,0.217107,0.012816,0.179401,0.917125,0.176140,0.013492,0.223678,0.938004,0.099663,0.013419,0.154161,0.872169,0.198247,0.012527,0.122483,0.146056,0.034257,0.141007,0.217574,0.013154,0.179588,0.176513,0.013521,0.223823,0.099306,0.013604,0.153881,0.000563,0.018386,0.004421,0.009229,0.018336,-0.195411,0.159273,0.018587,-0.188602,0.200799,0.376952,0.203675,0.169298,0.375877,0.104643,0.098718,0.377160,0.182218,,,,,,,,,,,,,,,,,,,,,,,,,,,
479,9.580000,0.001141,0.024835,-0.002324,0.999688,0.167422,0.017359,0.164085,0.000277,0.198289,0.012573,0.122455,0.956965,0.145924,0.034500,0.140719,0.971038,0.217103,0.012812,0.179407,0.915756,0.176134,0.013490,0.223682,0.938417,0.099661,0.013418,0.154160,0.871401,0.198244,0.012527,0.122485,0.146050,0.034262,0.141005,0.217570,0.013145,0.179601,0.176514,0.013525,0.223827,0.099304,0.013606,0.153874,0.000566,0.018387,0.004421,0.009188,0.018268,-0.195376,0.159271,0.018587,-0.188601,0.200798,0.376951,0.203673,0.169298,0.375874,0.104643,0.098770,0.376886,0.182357,,,,,,,,,,,,,,,,,,,,,,,,,,,
480,9.600000,0.001147,0.024833,-0.002308,0.999688,0.167421,0.017362,0.164086,0.000277,0.198288,0.012577,0.122456,0.957482,0.145923,0.034503,0.140720,0.971249,0.217103,0.012817,0.179408,0.916257,0.176133,0.013493,0.223683,0.937209,0.099660,0.013420,0.154161,0.871242,0.198242,0.012529,0.122489,0.146052,0.034261,0.141008,0.217568,0.013151,0.179594,0.176509,0.013526,0.223831,0.099302,0.013614,0.153865,0.000567,0.018382,0.004422,0.009334,0.018098,-0.195094,0.159271,0.018586,-0.188602,0.200801,0.376953,0.203667,0.169292,0.375875,0.104644,0.098707,0.377160,0.182225,,,,,,,,,,,,,,,,,,,,,,,,,,,
481,9.620000,0.001134,0.024860,-0.002311,0.999688,0.167423,0.017359,0.164082,0.000281,0.198288,0.012573,0.122451,0.957152,0.145923,0.034499,0.140717,0.970711,0.217105,0.012814,0.179402,0.915418,0.176138,0.013491,0.223679,0.936680,0.099662,0.013417,0.154161,0.869171,0.198244,0.012525,0.122484,0.146053,0.034256,0.141008,0.217575,0.013152,0.179588,0.176513,0.013520,0.223822,0.099294,0.013614,0.153862,0.000565,0.018386,0.004423,0.009339,0.018408,-0.195400,0.159274,0.018587,-0.188604,0.200802,0.376948,0.203673,0.169300,0.375874,0.104652,0.098710,0.377162,0.182218,,,,,,,,,,,,,,,,,,,,,,,,,,,
482,9.640000,0.001149,0.024834,-0.002350,0.999688,0.167421,0.017362,0.164084,0.000274,0.198287,0.012574,0.122455,0.957152,0.145923,0.034504,0.140719,0.970711,0.217102,0.012812,0.179407,0.915418,0.176132,0.013492,0.223682,0.936680,0.099659,0.013425,0.154160,0.869171,0.198240,0.012524,0.122489,0.146052,0.034264,0.141008,0.217568,0.013149,0.179596,0.176509,0.013520,0.223825,0.099307,0.013613,0.153870,0.000567,0.018388,0.004421,0.009409,0.018163,-0.195012,0.159270,0.018586,-0.188599,0.200799,0.376957,0.203680,0.169301,0.375877,0.104647,0.098710,0.377160,0.182222,,,,,,,,,,,,,,,,,,,,,,,,,,,
483,9.660000,0.001161,0.024849,-0.002343,0.999688,0.167421,0.017363,0.164084,0.000278,0.198287,0.012577,0.122453,0.957544,0.145923,0.034506,0.140719,0.971392,0.217103,0.012814,0.179404,0.916370,0.176135,0.013491,0.223680,0.936619,0.099660,0.013426,0.154161,0.870253,0.198244,0.012529,0.122487,0.146052,0.034263,0.141010,0.217568,0.013150,0.179588,0.176510,0.013524,0.223829,0.099297,0.013620,0.153865,0.000566,0.018387,0.004419,0.009190,0.018274,-0.195376,0.159270,0.018587,-0.188601,0.200801,0.376951,0.203673,0.169300,0.375878,0.104641,0.098713,0.377162,0.182220,,,,,,,,,,,,,,,,,,,,,,,,,,,
484,9.680000,0.001169,0.024863,-0.002314,0.999688,0.167423,0.017360,0.164083,0.000279,0.198287,0.012577,0.122452,0.957513,0.145923,0.034502,0.140720,0.971411,0.217105,0.012814,0.179402,0.916031,0.176138,0.013488,0.223680,0.936985,0.099661,0.013419,0.154162,0.869895,0.198246,0.012527,0.122486,0.146051,0.034262,0.141009,0.217571,0.013147,0.179591,0.176518,0.013526,0.223829,0.099299,0.013611,0.153866,0.000562,0.018385,0.004420,0.009190,0.018268,-0.195375,0.159270,0.018588,-0.188603,0.200806,0.376952,0.203671,0.169301,0.375875,0.104655,0.098712,0.377162,0.182221,,,,,,,,,,,,,,,,,,,,,,,,,,,
485,9.700000,0.001134,0.024829,-0.002345,0.999688,0.167420,0.017362,0.164087,0.000276,0.198287,0.012574,0.122458,0.957418,0.145923,0.034504,0.140720,0.971021,0.217101,0.012814,0.179410,0.915887,0.176131,0.013494,0.223684,0.937804,0.099658,0.013424,0.154161,0.872325,0.198239,0.012527,0.122492,0.146052,0.034262,0.141006,0.217569,0.013148,0.179598,0.176505,0.013529,0.223833,0.099305,0.013613,0.153873,0.000567,0.018383,0.004421,0.009330,0.018099,-0.195099,0.159267,0.018589,-0.188601,0.200801,0.376952,0.203674,0.169298,0.375875,0.104643,0.098711,0.377158,0.182220,,,,,,,,,,,,,,,,,,,,,,,,,,,
486,9.720000,0.001159,0.024849,-0.002324,0.999688,0.167422,0.017360,0.164083,0.000274,0.198287,0.012576,0.122453,0.957418,0.145923,0.034503,0.140718,0.971021,0.217103,0.012813,0.179404,0.915887,0.176135,0.013490,0.223680,0.937804,0.099660,0.013421,0.154160,0.872325,0.198243,0.012528,0.122483,0.146051,0.034260,0.141012,0.217567,0.013150,0.179592,0.176511,0.013522,0.223827,0.099308,0.013608,0.153877,0.000565,0.018386,0.004421,0.009223,0.018331,-0.195403,0.159267,0.018585,-0.188603,0.200799,0.376952,0.203671,0.169295,0.375875,0.104645,0.098705,0.377160,0.182217,,,,,,,,,,,,,,,,,,,,,,,,,,,
487,9.740000,0.001174,0.024867,-0.002333,0.999687,0.167422,0.017359,0.164085,0.000277,0.198286,0.012575,0.122453,0.957354,0.145923,0.034502,0.140721,0.971323,0.217104,0.012811,0.179404,0.916396,0.176138,0.013486,0.223681,0.937029,0.099660,0.013421,0.154164,0.871584,0.198240,0.012527,0.122486,0.146053,0.034259,0.141012,0.217571,0.013145,0.179589,0.176515,0.013523,0.223832,0.099304,0.013610,0.153873,0.000564,0.018386,0.004423,0.009339,0.018096,-0.195097,0.159271,0.018585,-0.188605,0.200794,0.376954,0.203676,0.169299,0.375876,0.104649,0.098713,0.377160,0.182219,,,,,,,,,,,,,,,,,,,,,,,,,,,
488,9.760000,0.001149,0.024824,-0.002366,0.999688,0.167423,0.017363,0.164087,0.000278,0.198290,0.012575,0.122458,0.956785,0.145927,0.034506,0.140721,0.971206,0.217104,0.012812,0.179410,0.915863,0.176134,0.013493,0.223684,0.937421,0.099662,0.013429,0.154161,0.871040,0.198245,0.012528,0.122488,0.146056,0.034262,0.141010,0.217571,0.013151,0.179603,0.176513,0.013525,0.223831,0.099304,0.013619,0.153866,0.000567,0.018389,0.004421,0.009249,0.018325,-0.195281,0.159271,0.018585,-0.188600,0.200803,0.376952,0.203670,0.169302,0.375872,0.104649,0.098716,0.377162,0.182225,,,,,,,,,,,,,,,,,,,,,,,,,,,
489,9.780000,0.001156,0.024847,-0.002345,0.999688,0.167423,0.017362,0.164083,0.000275,0.198288,0.012576,0.122452,0.957735,0.145925,0.034504,0.140718,0.971231,0.217105,0.012813,0.179403,0.916417,0.176136,0.013491,0.223679,0.938240,0.099661,0.013425,0.154160,0.872336,0.198242,0.012525,0.122486,0.146054,0.034265,0.141004,0.217571,0.013151,0.179592,0.176511,0.013519,0.223825,0.099308,0.013613,0.153872,0.000565,0.018385,0.004423,0.009228,0.018331,-0.195410,0.159271,0.018587,-0.188603,0.200804,0.376951,0.203672,0.169304,0.375873,0.104646,0.098716,0.377162,0.182219,,,,,,,,,,,,,,,,,,,,,,,,,,,
490,9.800000,0.001137,0.024853,-0.002348,0.999688,0.167420,0.017358,0.164083,0.000278,0.198285,0.012570,0.122453,0.957735,0.145922,0.034500,0.140718,0.971231,0.217102,0.012809,0.179404,0.916417,0.176134,0.013489,0.223680,0.938240,0.099658,0.013421,0.154161,0.872336,0.198240,0.012523,0.122484,0.146053,0.034259,0.141005,0.217567,0.013144,0.179589,0.176507,0.013523,0.223830,0.099299,0.013615,0.153869,0.000562,0.018387,0.004423,0.009186,0.018268,-0.195371,0.159270,0.018586,-0.188602,0.200801,0.376953,0.203672,0.169295,0.375880,0.104642,0.098642,0.377110,0.182291,,,,,,,,,,,,,,,,,,,,,,,,,,,
491,9.820000,0.001153,0.024820,-0.002332,0.999689,0.167422,0.017360,0.164084,0.000273,0.198289,0.012574,0.122456,0.958101,0.145924,0.034502,0.140718,0.971558,0.217102,0.012812,0.179408,0.917453,0.176132,0.013490,0.223682,0.938176,0.099660,0.013421,0.154158,0.873116,0.198246,0.012528,0.122490,0.146051,0.034258,0.141009,0.217566,0.013143,0.179594,0.176508,0.013526,0.223828,0.099309,0.013607,0.153875,0.000566,0.018386,0.004424,0.009320,0.018400,-0.195401,0.159271,0.018585,-0.188599,0.200800,0.376954,0.203671,0.169295,0.375880,0.104643,0.098713,0.377158,0.182229,,,,,,,,,,,,,,,,,,,,,,,,,,,
492,9.840000,0.001157,0.024837,-0.002313,0.999688,0.167422,0.017360,0.164082,0.000277,0.198289,0.012576,0.122453,0.957604,0.145924,0.034502,0.140717,0.971296,0.217104,0.012814,0.179404,0.915977,0.176134,0.013490,0.223679,0.937487,0.099661,0.013419,0.154158,0.871498,0.198247,0.012527,0.122485,0.146051,0.034265,0.141005,0.217571,0.013148,0.179589,0.176507,0.013526,0.223828,0.099305,0.013604,0.153873,0.000566,0.018385,0.004418,0.009193,0.018267,-0.195374,0.159272,0.018583,-0.188604,0.200801,0.376951,0.203669,0.169302,0.375882,0.104642,0.098711,0.377160,0.182222,,,,,,,,,,,,,,,,,,,,,,,,,,,
493,9.860000,0.001146,0.024837,-0.002327,0.999688,0.167423,0.017361,0.164085,0.000275,0.198289,0.012575,0.122455,0.957941,0.145925,0.034503,0.140719,0.971031,0.217104,0.012814,0.179407,0.917342,0.176135,0.013492,0.223682,0.937947,0.099662,0.013421,0.154160,0.872022,0.198244,0.012526,0.122490,0.146056,0.034259,0.141009,0.217568,0.013149,0.179593,0.176511,0.013523,0.223825,0.099306,0.013613,0.153870,0.000565,0.018385,0.004422,0.009228,0.018328,-0.195403,0.159272,0.018590,-0.188602,0.200804,0.376952,0.203672,0.169296,0.375881,0.104639,0.098775,0.376884,0.182351,,,,,,,,,,,,,,,,,,,,,,,,,,,
494,9.880000,0.001150,0.024856,-0.002327,0.999688,0.167424,0.017362,0.164085,0.000277,0.198289,0.012576,0.122454,0.957941,0.145925,0.034504,0.140720,0.971031,0.217106,0.012815,0.179405,0.917342,0.176138,0.013492,0.223682,0.937947,0.099662,0.013422,0.154163,0.872022,0.198247,0.012526,0.122485,0.146051,0.034263,0.141011,0.217573,0.013152,0.179593,0.176515,0.013527,0.223832,0.099306,0.013613,0.153872,0.000560,0.018384,0.004423,0.009415,0.018167,-0.195007,0.159275,0.018587,-0.188602,0.200808,0.376951,0.203667,0.169300,0.375876,0.104644,0.098717,0.377157,0.182221,,,,,,,,,,,,,,,,,,,,,,,,,,,
495,9.900000,0.001126,0.024856,-0.002317,0.999688,0.167417,0.017362,0.164084,0.000270,0.198282,0.012576,0.122454,0.958534,0.145918,0.034503,0.140718,0.972488,0.217099,0.012817,0.179404,0.920330,0.176132,0.013496,0.223681,0.938179,0.099656,0.013421,0.154162,0.872443,0.198241,0.012523,0.122489,0.146050,0.034264,0.141010,0.217549,0.013154,0.179586,0.176511,0.013525,0.223830,0.099301,0.013608,0.153875,0.000564,0.018385,0.004423,0.009190,0.018267,-0.195370,0.159271,0.018590,-0.188605,0.200804,0.376952,0.203669,0.169298,0.375875,0.104648,0.098708,0.377161,0.182216,,,,,,,,,,,,,,,,,,,,,,,,,,,
496,9.920000,0.001146,0.024848,-0.002347,0.999688,0.167419,0.017359,0.164086,0.000276,0.198284,0.012572,0.122456,0.957469,0.145921,0.034501,0.140721,0.971394,0.217101,0.012810,0.179407,0.915881,0.176132,0.013489,0.223683,0.938088,0.099657,0.013422,0.154163,0.871871,0.198240,0.012524,0.122488,0.146047,0.034262,0.141006,0.217568,0.013145,0.179596,0.176509,0.013521,0.223830,0.099302,0.013610,0.153877,0.000565,0.018386,0.004425,0.009324,0.018396,-0.195400,0.159269,0.018587,-0.188603,0.200792,0.376955,0.203673,0.169297,0.375879,0.104641,0.098709,0.377157,0.182217,,,,,,,,,,,,,,,,,,,,,,,,,,,
497,9.940000,0.001148,0.024853,-0.002341,0.999688,0.167422,0.017360,0.164084,0.000274,0.198287,0.012574,0.122454,0.958364,0.145923,0.034502,0.140719,0.971363,0.217104,0.012812,0.179405,0.916719,0.176136,0.013490,0.223681,0.938401,0.099660,0.013422,0.154162,0.872452,0.198244,0.012524,0.122489,0.146049,0.034258,0.141010,0.217571,0.013146,0.179592,0.176514,0.013521,0.223824,0.099306,0.013610,0.153876,0.000563,0.018384,0.004423,0.009232,0.018333,-0.195407,0.159272,0.018583,-0.188601,0.200805,0.376949,0.203666,0.169296,0.375875,0.104647,0.098706,0.377157,0.182221,,,,,,,,,,,,,,,,,,,,,,,,,,,
498,9.960000,0.001145,0.024852,-0.002346,0.999688,0.167423,0.017359,0.164086,0.000279,0.198288,0.012572,0.122456,0.958364,0.145924,0.034502,0.140721,0.971363,0.217104,0.012811,0.179407,0.916719,0.176136,0.013490,0.223683,0.938401,0.099661,0.013422,0.154164,0.872452,0.198242,0.012523,0.122489,0.146050,0.034259,0.141011,0.217574,0.013147,0.179595,0.176516,0.013526,0.223834,0.099301,0.013616,0.153866,0.000563,0.018387,0.004422,0.009188,0.018269,-0.195374,0.159271,0.018590,-0.188603,0.200803,0.376952,0.203671,0.169299,0.375873,0.104647,0.098715,0.377162,0.182225,,,,,,,,,,,,,,,,,,,,,,,,,,,
