Format Version,1.21,Take Name,Take 2024-08-16 12.36.54 AM,Capture Frame Rate,50.000000,Export Frame Rate,50.000000,Capture Start Time,2024-08-16 12.36.54.276 AM,Total Frames in Take,2337,Total Exported Frames,2337,Rotation Type,Quaternion,Length Units,Meters,Coordinate Space,Global

,,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker
482,9.640000,0.005490,0.955833,-0.014269,-0.293512,0.090302,0.017648,0.204818,0.054848,0.085518,0.014503,0.256546,1.000000,0.120934,0.034832,0.213086,0.708870,0.039859,0.013865,0.217656,0.708297,0.051872,0.012617,0.158552,0.831324,0.153329,0.012421,0.178248,0.850978,,,,0.119818,0.034280,0.212179,0.040695,0.013522,0.217404,0.051206,0.013317,0.158564,0.153017,0.013049,0.177974,0.157343,0.018550,-0.188935,-0.000798,0.018403,0.004539,0.138288,0.376341,0.148543,0.119285,0.376358,0.250585,0.007115,0.017953,-0.194816,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
483,9.660000,0.005348,0.955830,-0.014265,-0.293527,0.090312,0.017641,0.204815,0.054849,0.085530,0.014490,0.256544,1.000000,0.120939,0.034833,0.213084,0.708518,0.039870,0.013843,0.217656,0.705160,0.051881,0.012604,0.158551,0.829756,0.153339,0.012433,0.178243,0.851382,,,,0.119821,0.034276,0.212177,0.040680,0.013514,0.217411,0.051203,0.013316,0.158563,0.153064,0.013031,0.178001,0.157345,0.018553,-0.188932,-0.000801,0.018404,0.004545,0.138298,0.376383,0.148546,0.119280,0.376361,0.250590,0.007127,0.017973,-0.194827,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
484,9.680000,0.005630,0.955835,-0.014416,-0.293497,0.090300,0.017647,0.204815,0.054843,0.085514,0.014523,0.256545,1.000000,0.120935,0.034830,0.213078,0.709712,0.039856,0.013878,0.217654,0.707570,0.051871,0.012607,0.158550,0.831330,0.153327,0.012400,0.178249,0.852381,,,,0.119820,0.034279,0.212179,0.040687,0.013517,0.217407,0.051203,0.013319,0.158559,0.153012,0.013067,0.177957,0.157343,0.018549,-0.188933,-0.000800,0.018403,0.004542,0.138286,0.376342,0.148543,0.119288,0.376356,0.250582,0.007136,0.017979,-0.194835,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
485,9.700000,0.005433,0.955832,-0.014224,-0.293520,0.090306,0.017642,0.204816,0.054843,0.085522,0.014491,0.256544,1.000000,0.120936,0.034828,0.213085,0.710578,0.039863,0.013854,0.217655,0.709905,0.051875,0.012614,0.158550,0.831336,0.153333,0.012424,0.178244,0.852119,,,,0.119826,0.034277,0.212176,0.040685,0.013511,0.217413,0.051206,0.013318,0.158556,0.153024,0.013045,0.177973,0.157346,0.018553,-0.188936,-0.000796,0.018403,0.004542,0.138302,0.376383,0.148545,0.119293,0.376355,0.250586,0.007128,0.017975,-0.194827,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
486,9.720000,0.005367,0.955833,-0.014238,-0.293515,0.090316,0.017645,0.204811,0.054853,0.085532,0.014493,0.256539,1.000000,0.120944,0.034835,0.213080,0.710578,0.039874,0.013850,0.217649,0.709905,0.051886,0.012612,0.158544,0.831336,0.153343,0.012436,0.178239,0.852119,,,,0.119825,0.034276,0.212174,0.040695,0.013519,0.217398,0.051211,0.013316,0.158563,0.153064,0.013031,0.177999,0.157347,0.018554,-0.188942,-0.000793,0.018408,0.004539,0.138296,0.376343,0.148542,0.119295,0.376353,0.250575,0.007128,0.017970,-0.194825,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
487,9.740000,0.005356,0.955836,-0.014286,-0.293505,0.090314,0.017641,0.204814,0.054851,0.085529,0.014493,0.256543,1.000000,0.120940,0.034834,0.213083,0.709722,0.039871,0.013845,0.217653,0.708194,0.051885,0.012603,0.158548,0.825463,0.153342,0.012433,0.178245,0.851357,,,,0.119823,0.034276,0.212177,0.040685,0.013517,0.217411,0.051206,0.013313,0.158559,0.153071,0.013021,0.178011,0.157342,0.018552,-0.188934,-0.000802,0.018397,0.004547,0.138299,0.376383,0.148546,0.119291,0.376357,0.250586,0.007131,0.017975,-0.194836,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
488,9.760000,0.005438,0.955840,-0.014274,-0.293491,0.090309,0.017646,0.204816,0.054844,0.085522,0.014500,0.256544,1.000000,0.120938,0.034834,0.213085,0.711469,0.039866,0.013858,0.217652,0.712111,0.051881,0.012613,0.158548,0.828536,0.153337,0.012427,0.178249,0.853887,,,,0.119822,0.034274,0.212181,0.040674,0.013538,0.217411,0.051205,0.013316,0.158561,0.153050,0.013052,0.177979,0.157343,0.018555,-0.188935,-0.000802,0.018406,0.004539,0.138287,0.376339,0.148547,0.119282,0.376360,0.250580,0.007129,0.017973,-0.194830,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
489,9.780000,0.005400,0.955834,-0.014268,-0.293512,0.090310,0.017644,0.204816,0.054850,0.085526,0.014496,0.256545,1.000000,0.120938,0.034833,0.213085,0.710642,0.039867,0.013852,0.217655,0.708807,0.051881,0.012609,0.158550,0.826819,0.153337,0.012429,0.178246,0.852616,,,,0.119817,0.034277,0.212182,0.040691,0.013521,0.217408,0.051203,0.013315,0.158564,0.153056,0.013037,0.177989,0.157343,0.018551,-0.188933,-0.000802,0.018404,0.004542,0.138298,0.376384,0.148547,0.119289,0.376350,0.250577,0.007134,0.017977,-0.194831,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
490,9.800000,0.005386,0.955829,-0.014273,-0.293528,0.090315,0.017646,0.204812,0.054845,0.085533,0.014498,0.256541,1.000000,0.120944,0.034836,0.213080,0.710642,0.039873,0.013852,0.217653,0.708807,0.051885,0.012610,0.158548,0.826819,0.153342,0.012433,0.178240,0.852616,,,,0.119825,0.034278,0.212178,0.040690,0.013526,0.217409,0.051209,0.013317,0.158557,0.153050,0.013058,0.177972,0.157346,0.018551,-0.188937,-0.000799,0.018401,0.004545,0.138305,0.376384,0.148541,0.119299,0.376348,0.250571,0.007145,0.017981,-0.194838,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
491,9.820000,0.005375,0.955835,-0.014303,-0.293508,0.090317,0.017646,0.204812,0.054851,0.085532,0.014500,0.256541,1.000000,0.120944,0.034838,0.213080,0.710883,0.039874,0.013851,0.217651,0.710356,0.051888,0.012606,0.158546,0.828897,0.153345,0.012435,0.178243,0.853115,,,,0.119822,0.034276,0.212172,0.040688,0.013524,0.217406,0.051207,0.013318,0.158559,0.153073,0.013028,0.178006,0.157347,0.018553,-0.188932,-0.000799,0.018406,0.004541,0.138304,0.376381,0.148545,0.119299,0.376350,0.250577,0.007138,0.017974,-0.194830,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
492,9.840000,0.005474,0.955831,-0.014265,-0.293518,0.090303,0.017646,0.204817,0.054843,0.085519,0.014501,0.256545,1.000000,0.120934,0.034832,0.213084,0.709656,0.039860,0.013862,0.217656,0.707550,0.051872,0.012615,0.158551,0.830838,0.153330,0.012422,0.178246,0.852441,,,,0.119822,0.034279,0.212177,0.040685,0.013526,0.217403,0.051205,0.013318,0.158560,0.153015,0.013065,0.177959,0.157343,0.018556,-0.188933,-0.000800,0.018402,0.004542,0.138289,0.376342,0.148545,0.119291,0.376350,0.250576,0.007134,0.017976,-0.194833,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
493,9.860000,0.005358,0.955833,-0.014253,-0.293514,0.090312,0.017643,0.204812,0.054849,0.085529,0.014491,0.256541,1.000000,0.120939,0.034834,0.213082,0.710302,0.039870,0.013846,0.217651,0.709588,0.051883,0.012608,0.158546,0.826265,0.153340,0.012434,0.178241,0.851686,,,,0.119819,0.034278,0.212173,0.040687,0.013513,0.217402,0.051203,0.013321,0.158560,0.153057,0.013044,0.177991,0.157344,0.018551,-0.188936,-0.000804,0.018405,0.004538,0.138287,0.376342,0.148549,0.119287,0.376352,0.250579,0.007127,0.017966,-0.194829,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
494,9.880000,0.005416,0.955838,-0.014289,-0.293496,0.090310,0.017643,0.204812,0.054848,0.085524,0.014497,0.256541,1.000000,0.120938,0.034832,0.213081,0.710302,0.039867,0.013852,0.217650,0.709588,0.051882,0.012606,0.158546,0.826265,0.153338,0.012426,0.178245,0.851686,,,,0.119821,0.034274,0.212174,0.040678,0.013523,0.217403,0.051205,0.013313,0.158564,0.153057,0.013035,0.177993,0.157342,0.018554,-0.188935,-0.000804,0.018400,0.004546,0.138288,0.376339,0.148542,0.119279,0.376363,0.250591,0.007143,0.017981,-0.194831,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
495,9.900000,0.005373,0.955838,-0.014311,-0.293496,0.090313,0.017646,0.204814,0.054850,0.085527,0.014501,0.256542,1.000000,0.120940,0.034839,0.213082,0.710794,0.039870,0.013851,0.217651,0.710592,0.051885,0.012605,0.158547,0.826283,0.153341,0.012435,0.178246,0.852483,,,,0.119820,0.034287,0.212180,0.040687,0.013519,0.217407,0.051208,0.013315,0.158560,0.153062,0.013029,0.178004,0.157342,0.018552,-0.188936,-0.000800,0.018408,0.004542,0.138302,0.376379,0.148546,0.119291,0.376356,0.250584,0.007146,0.017986,-0.194835,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
496,9.920000,0.005434,0.955831,-0.014293,-0.293521,0.090316,0.017646,0.204813,0.054851,0.085533,0.014502,0.256542,1.000000,0.120945,0.034835,0.213080,0.710615,0.039873,0.013857,0.217653,0.709864,0.051885,0.012610,0.158548,0.826439,0.153343,0.012427,0.178242,0.851684,,,,0.119827,0.034272,0.212176,0.040690,0.013536,0.217406,0.051205,0.013316,0.158562,0.153063,0.013033,0.177994,0.157346,0.018552,-0.188935,-0.000801,0.018400,0.004543,0.138301,0.376345,0.148538,0.119301,0.376348,0.250577,0.007145,0.017982,-0.194834,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
497,9.940000,0.005415,0.955834,-0.014292,-0.293511,0.090314,0.017645,0.204815,0.054851,0.085530,0.014500,0.256544,1.000000,0.120943,0.034835,0.213083,0.710173,0.039871,0.013855,0.217654,0.710209,0.051885,0.012609,0.158550,0.827112,0.153342,0.012429,0.178245,0.851150,,,,0.119822,0.034274,0.212175,0.040693,0.013526,0.217412,0.051205,0.013319,0.158556,0.153063,0.013028,0.178002,0.157344,0.018553,-0.188934,-0.000798,0.018405,0.004540,0.138293,0.376340,0.148543,0.119292,0.376353,0.250582,0.007143,0.017979,-0.194831,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
498,9.960000,0.005438,0.955832,-0.014241,-0.293519,0.090304,0.017642,0.204819,0.054847,0.085520,0.014493,0.256547,1.000000,0.120934,0.034829,0.213088,0.710173,0.039861,0.013854,0.217658,0.710209,0.051873,0.012612,0.158553,0.827112,0.153330,0.012423,0.178247,0.851150,,,,0.119823,0.034279,0.212179,0.040680,0.013510,0.217411,0.051210,0.013307,0.158576,0.153018,0.013050,0.177978,0.157345,0.018552,-0.188931,-0.000799,0.018407,0.004540,0.138288,0.376342,0.148540,0.119282,0.376363,0.250590,0.007131,0.017974,-0.194833,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
499,9.980000,0.005376,0.955832,-0.014283,-0.293517,0.090313,0.017642,0.204817,0.054849,0.085530,0.014495,0.256545,1.000000,0.120941,0.034833,0.213085,0.709599,0.039871,0.013847,0.217656,0.708347,0.051884,0.012605,0.158551,0.829709,0.153341,0.012431,0.178246,0.852634,,,,0.119822,0.034276,0.212181,0.040688,0.013519,0.217406,0.051207,0.013307,0.158570,0.153053,0.013050,0.177981,0.157346,0.018553,-0.188936,-0.000800,0.018398,0.004545,0.138287,0.376342,0.148545,0.119284,0.376359,0.250586,0.007137,0.017982,-0.194837,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
500,10.000000,0.005502,0.955830,-0.014242,-0.293522,0.090304,0.017646,0.204816,0.054845,0.085520,0.014499,0.256545,1.000000,0.120936,0.034829,0.213084,0.708523,0.039861,0.013864,0.217656,0.706204,0.051872,0.012618,0.158551,0.829893,0.153330,0.012418,0.178245,0.852702,,,,0.119819,0.034272,0.212176,0.040690,0.013520,0.217405,0.051204,0.013315,0.158568,0.153014,0.013068,0.177950,0.157347,0.018556,-0.188934,-0.000800,0.018404,0.004540,0.138294,0.376340,0.148545,0.119292,0.376354,0.250578,0.007135,0.017978,-0.194832,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
501,10.020000,0.005358,0.955827,-0.014226,-0.293535,0.090319,0.017643,0.204812,0.054849,0.085537,0.014489,0.256541,1.000000,0.120947,0.034833,0.213082,0.710779,0.039877,0.013847,0.217653,0.712290,0.051887,0.012611,0.158548,0.826324,0.153345,0.012435,0.178239,0.852762,,,,0.119825,0.034274,0.212171,0.040683,0.013518,0.217412,0.051209,0.013322,0.158563,0.153067,0.013032,0.177995,0.157349,0.018557,-0.188937,-0.000800,0.018404,0.004541,0.138292,0.376345,0.148544,0.119297,0.376352,0.250577,0.007139,0.017969,-0.194834,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
502,10.040000,0.005446,0.955830,-0.014260,-0.293525,0.090307,0.017647,0.204814,0.054846,0.085524,0.014499,0.256542,1.000000,0.120937,0.034833,0.213081,0.709238,0.039864,0.013859,0.217654,0.708077,0.051876,0.012615,0.158549,0.830325,0.153333,0.012426,0.178242,0.850786,,,,0.119827,0.034275,0.212172,0.040689,0.013525,0.217405,0.051206,0.013316,0.158556,0.153026,0.013048,0.177979,0.157348,0.018552,-0.188936,-0.000796,0.018402,0.004544,0.138291,0.376338,0.148543,0.119292,0.376352,0.250576,0.007130,0.017972,-0.194830,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
503,10.060000,0.005618,0.955820,-0.014496,-0.293540,0.090301,0.017641,0.204815,0.054841,0.085519,0.014524,0.256546,1.000000,0.120935,0.034827,0.213072,0.709238,0.039858,0.013871,0.217659,0.708077,0.051867,0.012592,0.158554,0.830325,0.153325,0.012394,0.178244,0.850786,,,,0.119824,0.034277,0.212180,0.040679,0.013509,0.217412,0.051204,0.013312,0.158565,0.153011,0.013067,0.177952,0.157347,0.018555,-0.188934,-0.000804,0.018403,0.004542,0.138289,0.376342,0.148543,0.119288,0.376354,0.250579,0.007142,0.017979,-0.194827,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
504,10.080000,0.005467,0.955828,-0.014234,-0.293532,0.090302,0.017645,0.204816,0.054846,0.085519,0.014496,0.256545,1.000000,0.120933,0.034830,0.213084,0.708350,0.039859,0.013860,0.217657,0.707285,0.051870,0.012617,0.158552,0.830865,0.153327,0.012422,0.178244,0.851189,,,,0.119818,0.034275,0.212174,0.040688,0.013520,0.217411,0.051204,0.013318,0.158559,0.153014,0.013049,0.177974,0.157346,0.018551,-0.188936,-0.000800,0.018401,0.004547,0.138296,0.376378,0.148547,0.119283,0.376358,0.250589,0.007126,0.017970,-0.194830,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
505,10.100000,0.005397,0.955831,-0.014319,-0.293519,0.090313,0.017645,0.204815,0.054848,0.085530,0.014501,0.256544,1.000000,0.120941,0.034836,0.213082,0.710993,0.039871,0.013852,0.217655,0.709089,0.051883,0.012604,0.158550,0.826835,0.153341,0.012430,0.178244,0.853168,,,,0.119823,0.034281,0.212177,0.040688,0.013520,0.217403,0.051206,0.013311,0.158568,0.153052,0.013047,0.177977,0.157344,0.018555,-0.188934,-0.000798,0.018400,0.004547,0.138294,0.376341,0.148548,0.119293,0.376351,0.250575,0.007130,0.017965,-0.194823,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
506,10.120000,0.005409,0.955822,-0.014286,-0.293549,0.090316,0.017644,0.204814,0.054841,0.085536,0.014498,0.256543,1.000000,0.120945,0.034834,0.213080,0.712470,0.039874,0.013853,0.217657,0.716436,0.051883,0.012608,0.158551,0.829598,0.153341,0.012429,0.178239,0.854678,,,,0.119830,0.034274,0.212172,0.040666,0.013532,0.217425,0.051208,0.013316,0.158561,0.153054,0.013048,0.177977,0.157349,0.018553,-0.188938,-0.000799,0.018402,0.004542,0.138303,0.376381,0.148547,0.119298,0.376354,0.250577,0.007147,0.017991,-0.194839,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
507,10.140000,0.005339,0.955825,-0.014276,-0.293541,0.090316,0.017643,0.204814,0.054848,0.085536,0.014493,0.256543,1.000000,0.120943,0.034836,0.213081,0.712470,0.039875,0.013844,0.217656,0.716436,0.051885,0.012605,0.158550,0.829598,0.153343,0.012437,0.178240,0.854678,,,,0.119825,0.034280,0.212177,0.040685,0.013518,0.217416,0.051207,0.013314,0.158563,0.153063,0.013038,0.177990,0.157348,0.018553,-0.188934,-0.000798,0.018404,0.004546,0.138304,0.376382,0.148545,0.119295,0.376349,0.250574,0.007146,0.017978,-0.194836,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
508,10.160000,0.005360,0.955835,-0.014229,-0.293510,0.090314,0.017644,0.204813,0.054849,0.085530,0.014490,0.256541,1.000000,0.120942,0.034834,0.213083,0.711921,0.039872,0.013848,0.217651,0.712340,0.051885,0.012612,0.158546,0.827458,0.153342,0.012435,0.178242,0.853204,,,,0.119824,0.034280,0.212181,0.040692,0.013518,0.217407,0.051209,0.013318,0.158560,0.153061,0.013037,0.177990,0.157345,0.018548,-0.188937,-0.000800,0.018403,0.004543,0.138290,0.376340,0.148554,0.119284,0.376358,0.250590,0.007141,0.017981,-0.194835,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
509,10.180000,0.005441,0.955824,-0.014230,-0.293544,0.090305,0.017640,0.204818,0.054844,0.085524,0.014489,0.256546,1.000000,0.120936,0.034826,0.213085,0.710176,0.039863,0.013852,0.217660,0.711366,0.051872,0.012611,0.158554,0.830651,0.153330,0.012420,0.178243,0.852520,,,,0.119829,0.034273,0.212171,0.040674,0.013510,0.217419,0.051206,0.013312,0.158570,0.153021,0.013051,0.177972,0.157348,0.018556,-0.188935,-0.000801,0.018403,0.004541,0.138295,0.376385,0.148548,0.119283,0.376358,0.250584,0.007156,0.017990,-0.194841,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
510,10.200000,0.005495,0.955839,-0.014284,-0.293493,0.090304,0.017647,0.204815,0.054840,0.085518,0.014504,0.256543,1.000000,0.120936,0.034832,0.213083,0.709782,0.039861,0.013864,0.217652,0.708352,0.051876,0.012615,0.158548,0.832205,0.153332,0.012419,0.178248,0.853215,,,,0.119820,0.034277,0.212177,0.040688,0.013517,0.217407,0.051208,0.013319,0.158552,0.153014,0.013070,0.177949,0.157347,0.018552,-0.188933,-0.000798,0.018403,0.004546,0.138293,0.376339,0.148542,0.119290,0.376351,0.250575,0.007140,0.017980,-0.194833,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
511,10.220000,0.005356,0.955835,-0.014294,-0.293506,0.090316,0.017645,0.204811,0.054849,0.085532,0.014497,0.256539,1.000000,0.120943,0.034838,0.213079,0.709782,0.039874,0.013848,0.217649,0.708352,0.051888,0.012605,0.158545,0.832205,0.153344,0.012436,0.178241,0.853215,,,,0.119826,0.034282,0.212173,0.040691,0.013515,0.217406,0.051208,0.013323,0.158549,0.153069,0.013028,0.178006,0.157348,0.018553,-0.188936,-0.000799,0.018405,0.004538,0.138306,0.376382,0.148549,0.119294,0.376355,0.250574,0.007142,0.017978,-0.194831,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
512,10.240000,0.005449,0.955817,-0.014221,-0.293569,0.090309,0.017640,0.204814,0.054838,0.085530,0.014490,0.256543,1.000000,0.120940,0.034826,0.213080,0.711459,0.039867,0.013854,0.217659,0.711461,0.051873,0.012613,0.158552,0.827246,0.153332,0.012420,0.178236,0.851226,,,,0.119837,0.034274,0.212175,0.040684,0.013512,0.217418,0.051206,0.013320,0.158553,0.153015,0.013072,0.177947,0.157349,0.018553,-0.188934,-0.000797,0.018407,0.004541,0.138300,0.376344,0.148546,0.119295,0.376354,0.250586,0.007150,0.017982,-0.194837,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
