Format Version,1.21,Take Name,Take 2024-08-16 12.26.00 AM,Capture Frame Rate,50.000000,Export Frame Rate,50.000000,Capture Start Time,2024-08-16 12.26.00.842 AM,Total Frames in Take,3047,Total Exported Frames,3047,Rotation Type,Quaternion,Length Units,Meters,Coordinate Space,Global

,,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker
6,0.120000,0.000579,-0.023956,0.000213,0.999713,0.215014,0.017297,0.155008,0.000191,0.249814,0.012626,0.116591,0.957676,0.195811,0.034307,0.129633,0.961559,0.262988,0.013016,0.175105,0.953265,0.217896,0.013530,0.215176,0.942688,0.148563,0.013005,0.138534,0.945526,0.249911,0.012459,0.116814,0.195835,0.034298,0.129682,0.262924,0.013119,0.174929,0.218174,0.013516,0.215431,0.148426,0.013135,0.138349,0.000503,0.018400,0.004472,0.009148,0.018531,-0.195491,0.159275,0.018576,-0.188610,0.244499,0.376278,0.197696,0.144887,0.376700,0.166250,0.222971,0.375847,0.096851,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7,0.140000,0.000572,-0.023943,0.000268,0.999713,0.215010,0.017300,0.155009,0.000189,0.249808,0.012632,0.116592,0.957676,0.195804,0.034307,0.129635,0.961559,0.262984,0.013025,0.175105,0.953265,0.217894,0.013535,0.215178,0.942688,0.148558,0.013001,0.138537,0.945526,0.249906,0.012466,0.116807,0.195832,0.034302,0.129682,0.262917,0.013136,0.174937,0.218163,0.013518,0.215433,0.148419,0.013121,0.138363,0.000499,0.018399,0.004471,0.009002,0.017783,-0.194972,0.159270,0.018576,-0.188604,0.244492,0.376278,0.197698,0.144906,0.376726,0.166203,0.222961,0.375852,0.096842,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8,0.160000,0.000598,-0.023941,0.000251,0.999713,0.215007,0.017296,0.155007,0.000193,0.249805,0.012629,0.116590,0.959029,0.195802,0.034305,0.129634,0.960741,0.262981,0.013018,0.175103,0.954358,0.217891,0.013527,0.215175,0.944162,0.148555,0.013000,0.138535,0.945144,0.249906,0.012461,0.116810,0.195831,0.034303,0.129678,0.262913,0.013124,0.174931,0.218163,0.013509,0.215429,0.148412,0.013119,0.138362,0.000498,0.018399,0.004471,0.009189,0.018685,-0.195593,0.159267,0.018579,-0.188605,0.244488,0.376276,0.197693,0.144859,0.376721,0.166239,0.222965,0.375844,0.096859,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9,0.180000,0.000602,-0.023945,0.000284,0.999713,0.215009,0.017297,0.155006,0.000195,0.249808,0.012633,0.116588,0.956898,0.195803,0.034305,0.129633,0.959804,0.262984,0.013022,0.175101,0.952834,0.217893,0.013529,0.215174,0.942446,0.148558,0.012997,0.138533,0.944231,0.249912,0.012465,0.116809,0.195827,0.034302,0.129677,0.262918,0.013123,0.174923,0.218167,0.013516,0.215435,0.148416,0.013120,0.138359,0.000499,0.018398,0.004470,0.009199,0.018583,-0.195394,0.159270,0.018581,-0.188608,0.244490,0.376276,0.197688,0.144863,0.376722,0.166236,0.222970,0.375836,0.096865,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10,0.200000,0.000637,-0.023956,0.000261,0.999713,0.215010,0.017297,0.155004,0.000194,0.249810,0.012634,0.116587,0.957342,0.195805,0.034308,0.129632,0.960219,0.262984,0.013019,0.175100,0.953241,0.217893,0.013524,0.215172,0.943290,0.148559,0.013001,0.138530,0.943573,0.249912,0.012468,0.116804,0.195832,0.034304,0.129679,0.262919,0.013122,0.174926,0.218165,0.013509,0.215427,0.148414,0.013124,0.138354,0.000500,0.018396,0.004476,0.009382,0.018802,-0.195626,0.159270,0.018576,-0.188606,0.244493,0.376275,0.197691,0.144881,0.376702,0.166247,0.222965,0.375835,0.096858,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11,0.220000,0.000593,-0.023942,0.000240,0.999713,0.215013,0.017298,0.155007,0.000191,0.249812,0.012630,0.116589,0.957342,0.195808,0.034308,0.129633,0.960219,0.262988,0.013020,0.175102,0.953241,0.217897,0.013530,0.215175,0.943290,0.148561,0.013004,0.138535,0.943573,0.249908,0.012463,0.116806,0.195835,0.034300,0.129684,0.262922,0.013127,0.174927,0.218167,0.013518,0.215437,0.148424,0.013131,0.138353,0.000502,0.018398,0.004473,0.009190,0.018682,-0.195586,0.159273,0.018579,-0.188610,0.244497,0.376277,0.197693,0.144882,0.376702,0.166254,0.222966,0.375847,0.096852,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12,0.240000,0.000545,-0.023946,0.000259,0.999713,0.215012,0.017298,0.155011,0.000187,0.249811,0.012627,0.116594,0.958955,0.195807,0.034304,0.129636,0.961011,0.262987,0.013023,0.175107,0.953008,0.217896,0.013536,0.215179,0.942987,0.148561,0.012999,0.138539,0.945546,0.249906,0.012462,0.116810,0.195833,0.034298,0.129684,0.262914,0.013131,0.174935,0.218165,0.013525,0.215440,0.148429,0.013123,0.138360,0.000499,0.018397,0.004476,0.009187,0.018677,-0.195585,0.159268,0.018579,-0.188605,0.244493,0.376278,0.197696,0.144904,0.376728,0.166199,0.222972,0.375834,0.096871,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13,0.260000,0.000583,-0.023938,0.000246,0.999713,0.215014,0.017298,0.155008,0.000191,0.249812,0.012629,0.116590,0.957784,0.195809,0.034306,0.129634,0.961652,0.262988,0.013020,0.175103,0.952645,0.217898,0.013531,0.215176,0.942968,0.148562,0.013002,0.138536,0.946163,0.249910,0.012462,0.116809,0.195833,0.034299,0.129684,0.262927,0.013119,0.174921,0.218169,0.013515,0.215430,0.148427,0.013130,0.138352,0.000498,0.018398,0.004471,0.009179,0.018683,-0.195587,0.159268,0.018580,-0.188610,0.244485,0.376276,0.197692,0.144914,0.376712,0.166210,0.222956,0.375845,0.096848,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14,0.280000,0.000620,-0.023943,0.000239,0.999713,0.215012,0.017299,0.155004,0.000191,0.249810,0.012633,0.116586,0.957135,0.195807,0.034310,0.129631,0.961104,0.262986,0.013019,0.175099,0.953270,0.217895,0.013528,0.215171,0.943204,0.148560,0.013005,0.138531,0.946709,0.249910,0.012464,0.116808,0.195829,0.034304,0.129679,0.262917,0.013126,0.174921,0.218166,0.013507,0.215425,0.148425,0.013134,0.138348,0.000497,0.018397,0.004472,0.009187,0.018680,-0.195591,0.159268,0.018577,-0.188609,0.244487,0.376278,0.197686,0.144899,0.376731,0.166197,0.222954,0.375854,0.096835,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15,0.300000,0.000585,-0.023952,0.000287,0.999713,0.215010,0.017299,0.155010,0.000191,0.249810,0.012633,0.116593,0.957135,0.195804,0.034306,0.129636,0.961104,0.262984,0.013025,0.175106,0.953270,0.217893,0.013532,0.215178,0.943204,0.148559,0.012998,0.138536,0.946709,0.249906,0.012467,0.116809,0.195833,0.034302,0.129684,0.262918,0.013135,0.174936,0.218161,0.013516,0.215433,0.148416,0.013120,0.138359,0.000493,0.018397,0.004475,0.009189,0.018684,-0.195591,0.159268,0.018576,-0.188606,0.244494,0.376276,0.197694,0.144881,0.376704,0.166252,0.222966,0.375849,0.096855,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16,0.320000,0.000627,-0.024028,0.000068,0.999711,0.215053,0.017292,0.155035,0.000207,0.249857,0.012615,0.116623,0.958663,0.195859,0.034309,0.129660,0.960689,0.263023,0.012995,0.175138,0.953602,0.217926,0.013518,0.215203,0.943761,0.148603,0.013021,0.138551,0.944482,0.249912,0.012460,0.116814,0.196009,0.034235,0.129801,0.262917,0.013127,0.174935,0.218171,0.013516,0.215431,0.148416,0.013117,0.138367,0.000502,0.018398,0.004475,0.009185,0.018675,-0.195582,0.159274,0.018577,-0.188605,0.244500,0.376276,0.197699,0.144918,0.376712,0.166232,0.222968,0.375841,0.096865,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17,0.340000,0.000530,-0.023955,0.000277,0.999713,0.215012,0.017299,0.155012,0.000190,0.249812,0.012629,0.116596,0.958372,0.195807,0.034304,0.129636,0.960609,0.262986,0.013027,0.175109,0.954581,0.217895,0.013539,0.215180,0.943980,0.148561,0.012998,0.138538,0.944585,0.249910,0.012462,0.116814,0.195835,0.034299,0.129682,0.262916,0.013140,0.174944,0.218168,0.013522,0.215433,0.148419,0.013120,0.138362,0.000501,0.018398,0.004477,0.009381,0.018805,-0.195629,0.159271,0.018577,-0.188604,0.244496,0.376276,0.197695,0.144880,0.376701,0.166251,0.222973,0.375840,0.096862,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18,0.360000,0.000625,-0.023954,0.000238,0.999713,0.215010,0.017296,0.155006,0.000191,0.249809,0.012630,0.116589,0.958506,0.195806,0.034307,0.129633,0.959778,0.262984,0.013016,0.175102,0.955295,0.217893,0.013524,0.215174,0.943704,0.148559,0.013002,0.138532,0.944451,0.249911,0.012465,0.116804,0.195830,0.034306,0.129676,0.262911,0.013129,0.174938,0.218167,0.013510,0.215434,0.148417,0.013123,0.138359,0.000498,0.018399,0.004476,0.009187,0.018680,-0.195586,0.159270,0.018578,-0.188609,0.244485,0.376280,0.197688,0.144877,0.376706,0.166238,0.222961,0.375848,0.096839,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19,0.380000,0.000650,-0.023949,0.000229,0.999713,0.215013,0.017296,0.155001,0.000191,0.249812,0.012632,0.116583,0.958506,0.195809,0.034309,0.129629,0.959778,0.262987,0.013014,0.175096,0.955295,0.217896,0.013521,0.215168,0.943704,0.148562,0.013004,0.138527,0.944451,0.249912,0.012468,0.116803,0.195832,0.034303,0.129672,0.262923,0.013116,0.174918,0.218164,0.013502,0.215420,0.148425,0.013133,0.138347,0.000503,0.018398,0.004467,0.009148,0.018526,-0.195490,0.159271,0.018577,-0.188613,0.244489,0.376276,0.197680,0.144877,0.376700,0.166243,0.222955,0.375852,0.096838,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20,0.400000,0.000596,-0.023955,0.000266,0.999713,0.215014,0.017299,0.155008,0.000190,0.249814,0.012632,0.116591,0.957472,0.195809,0.034307,0.129634,0.961419,0.262988,0.013022,0.175105,0.953284,0.217897,0.013531,0.215176,0.943107,0.148563,0.013000,0.138534,0.946140,0.249909,0.012467,0.116810,0.195835,0.034301,0.129682,0.262922,0.013124,0.174927,0.218169,0.013518,0.215434,0.148427,0.013127,0.138352,0.000505,0.018395,0.004478,0.009147,0.018526,-0.195490,0.159269,0.018577,-0.188608,0.244484,0.376308,0.197693,0.144921,0.376712,0.166216,0.222969,0.375845,0.096857,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21,0.420000,0.000541,-0.023987,0.000263,0.999712,0.215016,0.017300,0.155011,0.000191,0.249818,0.012630,0.116597,0.959697,0.195813,0.034306,0.129634,0.960704,0.262989,0.013026,0.175111,0.953601,0.217895,0.013539,0.215180,0.942742,0.148566,0.013001,0.138533,0.944722,0.249911,0.012462,0.116814,0.195841,0.034300,0.129684,0.262920,0.013138,0.174942,0.218169,0.013529,0.215444,0.148426,0.013128,0.138348,0.000502,0.018401,0.004478,0.009186,0.018679,-0.195589,0.159272,0.018577,-0.188603,0.244499,0.376275,0.197698,0.144885,0.376698,0.166263,0.222975,0.375838,0.096872,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
22,0.440000,0.000557,-0.023951,0.000164,0.999713,0.215019,0.017303,0.155010,0.000168,0.249818,0.012627,0.116593,0.962180,0.195818,0.034314,0.129635,0.963837,0.262993,0.013018,0.175106,0.957508,0.217901,0.013539,0.215178,0.947229,0.148567,0.013017,0.138537,0.958936,0.249906,0.012461,0.116809,0.195834,0.034300,0.129681,0.262918,0.013133,0.174935,0.218160,0.013514,0.215435,0.148476,0.013133,0.138387,0.000499,0.018391,0.004480,0.009146,0.018533,-0.195493,0.159267,0.018576,-0.188604,0.244491,0.376274,0.197696,0.144881,0.376699,0.166252,0.222974,0.375836,0.096868,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23,0.460000,0.000588,-0.023958,0.000219,0.999713,0.215010,0.017297,0.155006,0.000189,0.249809,0.012627,0.116589,0.962180,0.195806,0.034307,0.129631,0.963837,0.262983,0.013016,0.175103,0.957508,0.217891,0.013530,0.215174,0.947229,0.148558,0.013005,0.138531,0.958936,0.249905,0.012460,0.116810,0.195830,0.034300,0.129676,0.262917,0.013125,0.174930,0.218161,0.013507,0.215427,0.148424,0.013135,0.138350,0.000499,0.018395,0.004473,0.009382,0.018810,-0.195630,0.159269,0.018577,-0.188607,0.244487,0.376277,0.197687,0.144877,0.376701,0.166242,0.222961,0.375845,0.096849,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24,0.480000,0.000602,-0.023938,0.000238,0.999713,0.215013,0.017298,0.155005,0.000190,0.249811,0.012630,0.116587,0.958386,0.195808,0.034308,0.129632,0.961668,0.262987,0.013019,0.175100,0.953883,0.217897,0.013529,0.215173,0.943307,0.148561,0.013004,0.138533,0.946792,0.249909,0.012462,0.116811,0.195831,0.034303,0.129678,0.262920,0.013119,0.174920,0.218169,0.013510,0.215422,0.148427,0.013130,0.138353,0.000505,0.018397,0.004468,0.009241,0.018727,-0.195487,0.159271,0.018579,-0.188612,0.244489,0.376278,0.197689,0.144881,0.376702,0.166246,0.222971,0.375841,0.096852,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25,0.500000,0.000547,-0.023990,0.000246,0.999712,0.215012,0.017302,0.155010,0.000188,0.249815,0.012631,0.116596,0.956974,0.195810,0.034309,0.129633,0.961433,0.262985,0.013026,0.175110,0.953364,0.217890,0.013540,0.215178,0.943272,0.148562,0.013005,0.138531,0.946953,0.249911,0.012463,0.116813,0.195835,0.034301,0.129681,0.262912,0.013136,0.174939,0.218162,0.013526,0.215440,0.148430,0.013132,0.138353,0.000503,0.018400,0.004478,0.009151,0.018532,-0.195491,0.159267,0.018575,-0.188604,0.244496,0.376277,0.197700,0.144886,0.376701,0.166253,0.222979,0.375828,0.096876,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
26,0.520000,0.000543,-0.023957,0.000287,0.999713,0.215014,0.017297,0.155011,0.000190,0.249814,0.012628,0.116594,0.958943,0.195808,0.034302,0.129635,0.960176,0.262988,0.013024,0.175108,0.953729,0.217896,0.013535,0.215179,0.944210,0.148563,0.012994,0.138537,0.945466,0.249911,0.012462,0.116810,0.195840,0.034298,0.129682,0.262917,0.013130,0.174935,0.218164,0.013525,0.215437,0.148424,0.013110,0.138366,0.000502,0.018397,0.004472,0.009186,0.018682,-0.195590,0.159273,0.018576,-0.188606,0.244499,0.376276,0.197697,0.144885,0.376701,0.166257,0.222974,0.375835,0.096866,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27,0.540000,0.000598,-0.023956,0.000213,0.999713,0.215013,0.017297,0.155004,0.000187,0.249812,0.012628,0.116587,0.958320,0.195810,0.034308,0.129630,0.961473,0.262987,0.013016,0.175101,0.954384,0.217895,0.013529,0.215172,0.944640,0.148562,0.013006,0.138530,0.947519,0.249910,0.012463,0.116806,0.195835,0.034299,0.129677,0.262914,0.013127,0.174929,0.218162,0.013508,0.215422,0.148428,0.013133,0.138353,0.000503,0.018397,0.004471,0.009185,0.018686,-0.195595,0.159273,0.018581,-0.188610,0.244494,0.376278,0.197689,0.144907,0.376726,0.166202,0.222966,0.375847,0.096852,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28,0.560000,0.000604,-0.023969,0.000239,0.999713,0.215010,0.017297,0.155004,0.000195,0.249811,0.012629,0.116588,0.958320,0.195807,0.034307,0.129630,0.961473,0.262984,0.013017,0.175102,0.954384,0.217891,0.013527,0.215172,0.944640,0.148559,0.013002,0.138528,0.947519,0.249912,0.012463,0.116809,0.195835,0.034303,0.129673,0.262919,0.013118,0.174923,0.218163,0.013514,0.215432,0.148415,0.013123,0.138356,0.000503,0.018400,0.004471,0.009000,0.017783,-0.194978,0.159267,0.018579,-0.188611,0.244487,0.376276,0.197691,0.144864,0.376721,0.166234,0.222965,0.375845,0.096845,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
29,0.580000,0.000586,-0.023945,0.000264,0.999713,0.215011,0.017296,0.155006,0.000191,0.249810,0.012629,0.116589,0.957299,0.195806,0.034304,0.129632,0.959796,0.262986,0.013019,0.175102,0.952557,0.217895,0.013529,0.215174,0.942481,0.148560,0.012997,0.138534,0.943630,0.249910,0.012461,0.116807,0.195835,0.034299,0.129680,0.262913,0.013132,0.174934,0.218167,0.013516,0.215433,0.148418,0.013118,0.138357,0.000498,0.018395,0.004471,0.009146,0.018527,-0.195492,0.159269,0.018579,-0.188608,0.244491,0.376273,0.197695,0.144902,0.376730,0.166206,0.222967,0.375835,0.096866,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30,0.600000,0.000531,-0.023992,0.000144,0.999712,0.215023,0.017306,0.155012,0.000164,0.249824,0.012627,0.116598,0.963623,0.195824,0.034316,0.129634,0.964362,0.262994,0.013021,0.175113,0.958604,0.217900,0.013545,0.215181,0.947992,0.148572,0.013023,0.138533,0.961024,0.249907,0.012461,0.116812,0.195836,0.034301,0.129685,0.262916,0.013137,0.174945,0.218162,0.013521,0.215438,0.148492,0.013139,0.138381,0.000499,0.018396,0.004481,0.009188,0.018683,-0.195591,0.159267,0.018575,-0.188604,0.244497,0.376275,0.197698,0.144883,0.376699,0.166257,0.222972,0.375837,0.096863,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31,0.620000,0.000610,-0.023950,0.000236,0.999713,0.215014,0.017298,0.155007,0.000191,0.249813,0.012631,0.116590,0.958226,0.195810,0.034308,0.129634,0.960392,0.262988,0.013018,0.175103,0.953186,0.217897,0.013528,0.215175,0.943101,0.148563,0.013004,0.138533,0.946648,0.249911,0.012461,0.116811,0.195836,0.034303,0.129681,0.262917,0.013126,0.174926,0.218167,0.013511,0.215436,0.148429,0.013128,0.138357,0.000501,0.018396,0.004475,0.009147,0.018533,-0.195492,0.159270,0.018578,-0.188606,0.244497,0.376279,0.197690,0.144885,0.376700,0.166251,0.222979,0.375834,0.096864,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
